id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
PS-HBR,فلسطين,الخليل,—,الخليل,—,الخليل,الخليل/الخليل,محافظة+مدينة,31.5326,35.0998,1000,711223,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,أكبر محافظات الضفة سكانًا + الحرم الإبراهيمي (تراث يونسكو)
PS-NGZ,فلسطين,شمال غزة,—,جباليا,—,جباليا,شمال غزة/جباليا,محافظة+مدينة,31.5286,34.4825,50,368978,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,أعلى كثافة (6059 نسمة/كم²) + مخيم جباليا
PS-GZA,فلسطين,غزة,—,غزة,—,غزة,غزة/غزة,محافظة+مدينة,31.5017,34.4669,30,652597,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,أكبر مدينة في غزة + 8748 نسمة/كم²
PS-DBH,فلسطين,دير البلح,—,دير البلح,—,دير البلح,دير البلح,محافظة+مدينة,31.4189,34.3517,30,273200,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,وسط غزة
PS-KY,فلسطين,خان يونس,—,خان يونس,—,خان يونس,خان يونس,محافظة+مدينة,31.3464,34.3031,70,370638,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,جنوب غزة
PS-RAF,فلسطين,رفح,—,رفح,—,رفح,رفح,محافظة+مدينة,31.2944,34.2458,50,233878,2017,الجهاز المركزي للإحصاء الفلسطيني,2017,🟢,جنوب غزة + حدود مصر (رفح)
PS-WB01,فلسطين,القدس,—,—,—,القدس,—,محافظة,,,,398333,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز القدس؛ العاصمة؛ الأقصى وقبة الصخرة وكنيسة القيامة؛ ضُمت 1967 ولا يعترف مجلس الأمن (478/1980)؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB02,فلسطين,الخليل,—,—,—,الخليل,—,محافظة,,,,524510,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز الخليل؛ 997 كم²؛ أكبر المحافظات مساحةً وسكانًا؛ الحرم الإبراهيمي؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB03,فلسطين,نابلس,—,—,—,نابلس,—,محافظة,,,,326873,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز نابلس؛ العاصمة الاقتصادية؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB04,فلسطين,رام الله والبيرة,—,—,—,رام الله والبيرة,—,محافظة,,,,280508,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز البيرة؛ مقر السلطة الفلسطينية؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB05,فلسطين,جنين,—,—,—,جنين,—,محافظة,,,,255218,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز جنين؛ 583 كم²؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB06,فلسطين,بيت لحم,—,—,—,بيت لحم,—,محافظة,,,,174654,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز بيت لحم؛ كنيسة المهد — يونسكو 2012؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB07,فلسطين,طولكرم,—,—,—,طولكرم,—,محافظة,,,,167983,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز طولكرم؛ حمضيات؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB08,فلسطين,قلقيلية,—,—,—,قلقيلية,—,محافظة,,,,100000,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز قلقيلية؛ محاصرة بالجدار من ثلاث جهات؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB09,فلسطين,سلفيت,—,—,—,سلفيت,—,محافظة,,,,59570,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز سلفيت؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB10,فلسطين,طوباس والأغوار الشمالية,—,—,—,طوباس والأغوار الشمالية,—,محافظة,,,,50261,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز طوباس؛ يحدها نهر الأردن شرقًا؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-WB11,فلسطين,أريحا والأغوار,—,—,—,أريحا والأغوار,—,محافظة,,,,42368,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🟡,الضفة الغربية؛ المركز أريحا؛ أقدم مدينة مأهولة في العالم؛ ⚠️ رقم 2005 — تجاوزته الزيادة السكانية
PS-GZ1,فلسطين,غزة,—,—,—,غزة,—,محافظة,,,,487904,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🔴,قطاع غزة؛ أكبر مدن القطاع؛ 🔴 حرب 2023-2025 أبطلت هذا الرقم كليًا
PS-GZ2,فلسطين,خان يونس,—,—,—,خان يونس,—,محافظة,,,,269601,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🔴,قطاع غزة؛ جنوب القطاع؛ 🔴 حرب 2023-2025 أبطلت هذا الرقم كليًا
PS-GZ3,فلسطين,شمال غزة,—,—,—,شمال غزة,—,محافظة,,,,265932,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🔴,قطاع غزة؛ جباليا وبيت لاهيا وبيت حانون؛ 🔴 حرب 2023-2025 أبطلت هذا الرقم كليًا
PS-GZ4,فلسطين,دير البلح,—,—,—,دير البلح,—,محافظة,,,,201112,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🔴,قطاع غزة؛ تُسمى الوسطى أيضًا؛ 🔴 حرب 2023-2025 أبطلت هذا الرقم كليًا
PS-GZ5,فلسطين,رفح,—,—,—,رفح,—,محافظة,,,,165240,2005,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,2005,🔴,قطاع غزة؛ 55 كم²؛ حدودية مع مصر؛ 🔴 حرب 2023-2025 أبطلت هذا الرقم كليًا
PS-H01,فلسطين,صفد,—,—,—,صفد,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H02,فلسطين,عكا,—,—,—,عكا,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H03,فلسطين,حيفا,—,—,—,حيفا,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H04,فلسطين,يافا,—,—,—,يافا,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H05,فلسطين,الناصرة,—,—,—,الناصرة,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H06,فلسطين,بئر السبع,—,—,—,بئر السبع,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H07,فلسطين,الرملة,—,—,—,الرملة,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H08,فلسطين,طبريا,—,—,—,طبريا,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-H09,فلسطين,بيسان,—,—,—,بيسان,—,محافظة تاريخية (قبل 1948),,,,,,الجهاز المركزي للإحصاء الفلسطيني / وكالة وفا,1948,🟢,من المحافظات الـ16 قبل النكبة؛ زالت من التقسيم الحالي
PS-D001,فلسطين,صفد,—,أبل القمح,—,أبل القمح,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D002,فلسطين,صفد,—,البطيحة,—,البطيحة,—,قرية مدمَّرة (1948),,,,754,1948,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 4 مايو 1948
PS-D003,فلسطين,صفد,—,البويزية,—,البويزية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D004,فلسطين,صفد,—,بيسمون,—,بيسمون,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D005,فلسطين,صفد,—,تليل,—,تليل,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D006,فلسطين,صفد,—,جاحولا,—,جاحولا,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D007,فلسطين,صفد,—,الجاعونة,—,الجاعونة,—,قرية مدمَّرة (1948),,,,1334,1948,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 9 مايو 1948
PS-D008,فلسطين,صفد,—,جب يوسف,—,جب يوسف,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D009,فلسطين,صفد,—,الحسينية,—,الحسينية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D010,فلسطين,صفد,—,الحمراء,—,الحمراء,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D011,فلسطين,صفد,—,الخالصة,—,الخالصة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ ما تبقى منها موثَّق بالصور
PS-D012,فلسطين,صفد,—,خان الدوير,—,خان الدوير,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D013,فلسطين,صفد,—,خربة كرازة,—,خربة كرازة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 4 مايو 1948
PS-D014,فلسطين,صفد,—,خربة المنطار,—,خربة المنطار,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D015,فلسطين,صفد,—,الخصاص,—,الخصاص,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D016,فلسطين,صفد,—,خيام الوليد,—,خيام الوليد,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D017,فلسطين,صفد,—,الدرباشة,—,الدرباشة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D018,فلسطين,صفد,—,الدردارة,—,الدردارة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D019,فلسطين,صفد,—,دلاتة,—,دلاتة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D020,فلسطين,صفد,—,الدوارة,—,الدوارة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D021,فلسطين,صفد,—,ديشوم,—,ديشوم,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D022,فلسطين,صفد,—,الرأس الأحمر,—,الرأس الأحمر,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D023,فلسطين,صفد,—,الزاوية,—,الزاوية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D024,فلسطين,صفد,—,الزنغرية,—,الزنغرية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D025,فلسطين,صفد,—,الزوق التحتاني,—,الزوق التحتاني,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D026,فلسطين,صفد,—,الزوق الفوقاني,—,الزوق الفوقاني,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D027,فلسطين,صفد,—,سبلان,—,سبلان,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D028,فلسطين,صفد,—,سعسع,—,سعسع,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D029,فلسطين,صفد,—,السموعي,—,السموعي,—,قرية مدمَّرة (1948),,,,360,1948,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 12 مايو 1948
PS-D030,فلسطين,صفد,—,السنبرية,—,السنبرية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D031,فلسطين,صفد,—,الشوكة التحتا,—,الشوكة التحتا,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D032,فلسطين,صفد,—,الشونة,—,الشونة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D033,فلسطين,صفد,—,صالحة,—,صالحة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D034,فلسطين,صفد,—,الصالحية,—,الصالحية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D035,فلسطين,صفد,—,صفصاف,—,صفصاف,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D036,فلسطين,صفد,—,طيطبا,—,طيطبا,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D037,فلسطين,صفد,—,الظاهرية التحتا,—,الظاهرية التحتا,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D038,فلسطين,صفد,—,العباسية,—,العباسية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D039,فلسطين,صفد,—,عرب الزبيد,—,عرب الزبيد,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D040,فلسطين,صفد,—,عرب الشمالنة,—,عرب الشمالنة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D041,فلسطين,صفد,—,العريفية,—,العريفية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D042,فلسطين,صفد,—,عكبرة,—,عكبرة,—,قرية مدمَّرة (1948),,,,302,1948,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 9 مايو 1948
PS-D043,فلسطين,صفد,—,علما,—,علما,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D044,فلسطين,صفد,—,العلمانية,—,العلمانية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D045,فلسطين,صفد,—,عموقة,—,عموقة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D046,فلسطين,صفد,—,عين الزيتون,—,عين الزيتون,—,قرية مدمَّرة (1948),,,,951,1948,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد؛ هُجِّرت في 4 مايو 1948
PS-D047,فلسطين,صفد,—,غباطية,—,غباطية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D048,فلسطين,صفد,—,غرابة,—,غرابة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D049,فلسطين,صفد,—,فارة,—,فارة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D050,فلسطين,صفد,—,الفراضية,—,الفراضية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D051,فلسطين,صفد,—,فرعم,—,فرعم,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D052,فلسطين,صفد,—,قباعية,—,قباعية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D053,فلسطين,صفد,—,قدس,—,قدس,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D054,فلسطين,صفد,—,قديتا,—,قديتا,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D055,فلسطين,صفد,—,القديرية,—,القديرية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D056,فلسطين,صفد,—,قيطية,—,قيطية,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
PS-D057,فلسطين,صفد,—,كراد البقارة,—,كراد البقارة,—,قرية مدمَّرة (1948),,,,,,الدائرة الوطنية لشؤون اللاجئين (م.ت.ف) / وكالة وفا — دائرة المعلومات الوطنية,1948,🟢,قرية مدمَّرة 1948 — قضاء صفد
