id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
AE-CITY-الذيد,الإمارات,الشارقة,—,الذيد,—,الذيد,Adh-Dhaid,مدينة,25.2881,55.8817,150,20165,تقدير,SCAD/DSC/جداول مدن متداولة,تقدير,🟡,داخلية الشارقة
AE-CITY-رأسالخيمة,الإمارات,رأس الخيمة,—,رأس الخيمة,—,رأس الخيمة,Raʾs al-Khaymah,مدينة,25.7895,55.9432,30,115949,تقدير مدينة,SCAD/DSC/جداول مدن متداولة,تقدير مدينة,🟡,المدينة ≠ الإمارة (~345 ألف في u.ae بلا سنة)
AE-CITY-الرمس,الإمارات,رأس الخيمة,—,الرمس,—,الرمس,Ar-Rams,مدينة,25.8790,56.0230,10,13000,تقدير,SCAD/DSC/جداول مدن متداولة,تقدير,🟡,شمال رأس الخيمة
AE-CITY-الجزيرةالحمراء,الإمارات,رأس الخيمة,—,الجزيرة الحمراء,—,الجزيرة الحمراء,Al-Jazīrah al-Ḥamrāʾ,مدينة,25.7070,55.7960,5,10500,تقدير,SCAD/DSC/جداول مدن متداولة,تقدير,🟡,بلدة تراثية مهجورة جزئيًا + عمران حديث
AE-CITY-الفجيرة,الإمارات,الفجيرة,—,الفجيرة,—,الفجيرة,Al-Fujayrah,مدينة,25.1288,56.3265,20,97226,تقدير مدينة,SCAD/DSC/جداول مدن متداولة,تقدير مدينة,🟡,المدينة ≠ كل الساحل الشرقي
AE-CITY-دباالفجيرة,الإمارات,الفجيرة,—,دبا الفجيرة,—,دبا الفجيرة,Dibba Al-Fujayrah,مدينة,25.5922,56.2617,15,41017,تقدير,SCAD/DSC/جداول مدن متداولة,تقدير,🟡,ثلث دبا التابع للفجيرة
AE-CITY-البدية,الإمارات,الفجيرة,—,البدية,—,البدية,Al-Bidyah,مدينة,25.4280,56.3530,20,,,SCAD/DSC/جداول مدن متداولة,—,🟠,لم أجد رقم سكان موثوقًا كافيًا
AE-CITY-أمالقيوين,الإمارات,أم القيوين,—,أم القيوين,—,أم القيوين,Umm al-Qaywayn,مدينة,25.5647,55.5552,10,49159,2005,SCAD/DSC/جداول مدن متداولة,2005,🟡,تعداد 2005 المتداول؛ تقديرات أحدث أعلى بلا تفصيل مدينة
AE-CITY-فلجالمعلا,الإمارات,أم القيوين,—,فلج المعلا,—,فلج المعلا,Falaj al-Muʿallā,مدينة,25.4930,55.7280,40,,,SCAD/DSC/جداول مدن متداولة,—,🟠,لم أجد رقم سكان موثوقًا كافيًا
AE-CITY-عجمان,الإمارات,عجمان,—,عجمان,—,عجمان,ʿAjmān,مدينة,25.4052,55.5136,10,504846,2017,SCAD/DSC/جداول مدن متداولة,2017,🟢,u.ae 2017؛ الرقم قريب من الإمارة (الجيوب صغيرة)
AE-CITY-مصفوت,الإمارات,عجمان,—,مصفوت,—,مصفوت,Maṣfūṭ,مدينة,24.8140,56.0980,400,,,SCAD/DSC/جداول مدن متداولة,—,🟠,لم أجد رقم سكان موثوقًا كافيًا
AE-CITY-المنامة,الإمارات,عجمان,—,المنامة,—,المنامة,al-Manāmah (Ajman),مدينة,25.3250,56.0200,200,,,SCAD/DSC/جداول مدن متداولة,—,🟠,جيب عجمان — **ليست عاصمة البحرين**
AE-AD1,الإمارات,أبوظبي,منطقة أبوظبي,—,—,منطقة أبوظبي,—,منطقة بلدية,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,بلدية أبوظبي؛ جزيرة أبوظبي وضواحيها
AE-AD2,الإمارات,أبوظبي,منطقة العين,—,—,منطقة العين,المنطقة الشرقية,منطقة بلدية,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,بلدية العين؛ المواقع الثقافية — يونسكو 2011؛ جبل حفيت جنوبًا
AE-AD3,الإمارات,أبوظبي,منطقة الظفرة,—,—,منطقة الظفرة,المنطقة الغربية,منطقة بلدية,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,بلدية الظفرة؛ أكبر المناطق مساحةً؛ واحات ليوا
AE-ADC01,الإمارات,أبوظبي,—,أبوظبي,—,أبوظبي,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC02,الإمارات,أبوظبي,—,العين,—,العين,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC03,الإمارات,أبوظبي,—,ليوا,—,ليوا,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC04,الإمارات,أبوظبي,—,الظفرة,—,الظفرة,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC05,الإمارات,أبوظبي,—,الشهامة,—,الشهامة,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC06,الإمارات,أبوظبي,—,المرفأ,—,المرفأ,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC07,الإمارات,أبوظبي,—,مدينة زايد,—,مدينة زايد,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC08,الإمارات,أبوظبي,—,جزيرة دلما,—,جزيرة دلما,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC09,الإمارات,أبوظبي,—,الرحبة,—,الرحبة,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC10,الإمارات,أبوظبي,—,الباهية,—,الباهية,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC11,الإمارات,أبوظبي,—,الخزنة,—,الخزنة,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC12,الإمارات,أبوظبي,—,الساد,—,الساد,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC13,الإمارات,أبوظبي,—,السلامات,—,السلامات,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC14,الإمارات,أبوظبي,—,السلع,—,السلع,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC15,الإمارات,أبوظبي,—,السميح,—,السميح,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC16,الإمارات,أبوظبي,—,الشليلة,—,الشليلة,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC17,الإمارات,أبوظبي,—,العراد,—,العراد,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC18,الإمارات,أبوظبي,—,القوع,—,القوع,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ADC19,الإمارات,أبوظبي,—,الهير,—,الهير,—,مدينة/منطقة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,
AE-ENC1,الإمارات,دبي,—,حتا,—,حتا,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب محاط بالشارقة وعُمان
AE-ENC2,الإمارات,عجمان,—,مصفوت,—,مصفوت,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب داخلي
AE-ENC3,الإمارات,عجمان,—,المنامة,—,المنامة,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب داخلي
AE-ENC4,الإمارات,الشارقة,—,خورفكان,—,خورفكان,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب على الساحل الشرقي (خليج عُمان)
AE-ENC5,الإمارات,الشارقة,—,كلباء,—,كلباء,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب على الساحل الشرقي
AE-ENC6,الإمارات,الشارقة,—,دبا الحصن,—,دبا الحصن,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,جيب على الساحل الشرقي
AE-ENC7,الإمارات,الشارقة,—,نحوى,—,نحوى,—,جيب/مدينة,,,,,,بلديات أبوظبي والعين والظفرة / المركز الاتحادي للتنافسية والإحصاء,—,🟢,⭐ جيب إماراتي داخل جيب عُماني (مدحاء) داخل الإمارات — جيب من الدرجة الثانية
AE-ZN001,الإمارات,أبوظبي,منطقة أبوظبي,,,أبوظبي,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/أبوظبي.md
AE-ZN002,الإمارات,أبوظبي,منطقة العين,,,العين,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/العين.md
AE-ZN003,الإمارات,أبوظبي,منطقة ليوا,,,ليوا,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/ليوا.md
AE-ZN004,الإمارات,أبوظبي,منطقة الظفرة,,,الظفرة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الظفرة.md
AE-ZN005,الإمارات,أبوظبي,منطقة الشهامة,,,الشهامة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الشهامة.md
AE-ZN006,الإمارات,أبوظبي,منطقة المرفأ,,,المرفأ,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/المرفأ.md
AE-ZN007,الإمارات,أبوظبي,منطقة مدينة زايد,,,مدينة زايد,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/مدينة زايد.md
AE-ZN008,الإمارات,أبوظبي,منطقة جزيرة دلما,,,جزيرة دلما,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/جزيرة دلما.md
AE-ZN009,الإمارات,أبوظبي,منطقة الرحبة,,,الرحبة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الرحبة.md
AE-ZN010,الإمارات,أبوظبي,منطقة الباهية,,,الباهية,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الباهية.md
AE-ZN011,الإمارات,أبوظبي,منطقة الخزنة,,,الخزنة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الخزنة.md
AE-ZN012,الإمارات,أبوظبي,منطقة الساد,,,الساد,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الساد.md
AE-ZN013,الإمارات,أبوظبي,منطقة السلامات,,,السلامات,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/السلامات.md
AE-ZN014,الإمارات,أبوظبي,منطقة السلع,,,السلع,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/السلع.md
AE-ZN015,الإمارات,أبوظبي,منطقة السميح,,,السميح,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/السميح.md
AE-ZN016,الإمارات,أبوظبي,منطقة الشليلة,,,الشليلة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الشليلة.md
AE-ZN017,الإمارات,أبوظبي,منطقة العراد,,,العراد,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/العراد.md
AE-ZN018,الإمارات,أبوظبي,منطقة القوع,,,القوع,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/القوع.md
AE-ZN019,الإمارات,أبوظبي,منطقة الهير .,,,الهير .,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/أبوظبي/الهير ..md
AE-ZN020,الإمارات,دبي,منطقة ديرة,,,ديرة,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/ديرة.md
AE-ZN021,الإمارات,دبي,منطقة بر دبي,,,بر دبي,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/بر دبي.md
AE-ZN022,الإمارات,دبي,منطقة الجميرا,,,الجميرا,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/الجميرا.md
AE-ZN023,الإمارات,دبي,منطقة القصيص,,,القصيص,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/القصيص.md
AE-ZN024,الإمارات,دبي,منطقة الراشدية,,,الراشدية,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/الراشدية.md
AE-ZN025,الإمارات,دبي,منطقة حتا,,,حتا,,منطقة (المستوى الثاني),,,,,,المركز الاتحادي للتنافسية والإحصاء,2024,🟢,ملف مستقل: الدول/الإمارات/المناطق/دبي/حتا.md
ال-CT001,الإمارات,,,أم_القيوين,,أم_القيوين,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/أم_القيوين/أم_القيوين.md
ال-CT002,الإمارات,,,الجزيرة_الحمراء,,الجزيرة_الحمراء,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/الجزيرة_الحمراء/الجزيرة_الحمراء.md
ال-CT003,الإمارات,,,جبل_علي,,جبل_علي,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/جبل_علي/جبل_علي.md
ال-CT004,الإمارات,,,دبا_الحصن,,دبا_الحصن,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/دبا_الحصن/دبا_الحصن.md
ال-CT005,الإمارات,,,دبا_الفجيرة,,دبا_الفجيرة,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/دبا_الفجيرة/دبا_الفجيرة.md
ال-CT006,الإمارات,,,رأس_الخيمة,,رأس_الخيمة,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/رأس_الخيمة/رأس_الخيمة.md
ال-CT007,الإمارات,,,فلج_المعلا,,فلج_المعلا,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/فلج_المعلا/فلج_المعلا.md
ال-CT008,الإمارات,,,مدينة_زايد,,مدينة_زايد,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الإمارات/المدن/مدينة_زايد/مدينة_زايد.md
