id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
KW-CITY-الفروانية,الكويت,الفروانية,—,الفروانية,—,الفروانية,Al-Farwānīyah,مدينة,29.2775,47.9586,20,791744,2021,تعداد 2021 تجمّع مع خيطان وجليب,2021,🟡,المطار والأفنيوز في المحافظة
KW-CITY-جليبالشيوخ,الكويت,الفروانية,—,جليب الشيوخ,—,جليب الشيوخ,Jalīb ash-Shuyūkh,مدينة,29.2700,47.9330,20,,,ثالثة PACI 2024 بلا رقم في الخبر,2024,🟡,ليست الشويخ
KW-CITY-خيطان,الكويت,الفروانية,—,خيطان,—,خيطان,Khīṭān,مدينة,29.2900,47.9700,20,,,ضمن تجمّع الفروانية 2021,2021,🟡,ليست حولي
KW-CITY-الأحمدي,الكويت,الأحمدي,—,الأحمدي,—,الأحمدي,Al-Aḥmadī,مدينة,29.0769,48.0839,40,28612,2021,تعداد 30 يونيو 2021 لنواة المدينة,2021,🟢,مدينة نفط؛ المحافظة 923043
KW-CITY-الفحيحيل,الكويت,الأحمدي,—,الفحيحيل,—,الفحيحيل,Al-Fuḥayḥīl,مدينة,29.0820,48.1300,8,288910,2021,تعداد 2021 تجمّع المنقف/الفحيحيل/الصباحية,2021,🟡,ليست الفنيطيس
KW-CITY-المهبولة,الكويت,الأحمدي,—,المهبولة,—,المهبولة,Al-Mahbūlah,مدينة,29.1450,48.1300,8,218153,2024,PACI 2024 عبر صحف,2024,🟡,خامسة المناطق 2024
KW-CITY-المنقف,الكويت,الأحمدي,—,المنقف,—,المنقف,Al-Manqaf,مدينة,29.0960,48.1320,10,288910,2021,تعداد 2021 تجمّع مع الفحيحيل,2021,🟡,ساحل الأحمدي
KW-CITY-الفنطاس,الكويت,الأحمدي,—,الفنطاس,—,الفنطاس,Al-Finṭās,مدينة,29.1740,48.1210,8,447009,2021,تعداد 2021 تجمّع مع المهبولة والرقة وأبو حليفة,2021,🟡,ليست الفنيطيس
KW-CITY-الوفرة,الكويت,الأحمدي,—,الوفرة,—,الوفرة,Al-Wafrah,مدينة,28.5900,47.9300,80,5173,2021,تعداد 2021 الوفرة الجديدة,2021,🟢,جنوب عند السعودية؛ ليست العبدلي
KW-CITY-الجهراء,الكويت,الجهراء,—,الجهراء,—,الجهراء,Al-Jahrāʾ,مدينة,29.3375,47.6581,30,455786,2021,تعداد 2021 تجمّع مع القصر وتيماء,2021,🟡,معركة 1920؛ بوبيان في المحافظة
KW-CITY-الصليبية,الكويت,الجهراء,—,الصليبية,—,الصليبية,Aṣ-Ṣulaybīyah,مدينة,29.2800,47.7200,35,93021,2021,تعداد 30 يونيو 2021,2021,🟢,ليست الصليبخات
KW-CITY-مبارالكبير,الكويت,مبارك الكبير,—,مبارك الكبير,—,مبارك الكبير,Mubārak al-Kabīr,مدينة,29.2003,48.0883,20,271685,2021,تعداد 2021 تجمّع مع صباح السالم والقرين,2021,🟡,مرسوم 290/1999
KW-CITY-صباحالسالم,الكويت,مبارك الكبير,—,صباح السالم,—,صباح السالم,Ṣabāḥ as-Sālim,مدينة,29.2570,48.0570,15,,,ضمن تجمّع مبارك 2021,2021,🟡,ليست علي صباح السالم (الأحمدي)
KW-CITY-القرين,الكويت,مبارك الكبير,—,القرين,—,القرين,Al-Qurayn,مدينة,29.2030,48.0720,20,,,ضمن تجمّع مبارك 2021,2021,🟡,بيوت القرين 1991
KW-CITY-فيلكا,الكويت,العاصمة,—,فيلكا,—,فيلكا,Faylakā,مدينة,29.4380,48.3330,5,,,جزيرة بلا رقم 2021 منفصل,2021,🟡,تتبع العاصمة لا الجهراء؛ ليست بوبيان
KW-CITY-الشويخ,الكويت,العاصمة,—,الشويخ,—,الشويخ,Ash-Shuwaykh,مدينة,29.3550,47.9300,5,,,لم أجد رقم منطقة 2021 منفصلًا,2021,🟡,ميناء؛ ليست جليب الشيوخ ولا المطار
KW-G1,الكويت,العاصمة,—,—,—,العاصمة,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1962,🟢,تأسست 1962؛ 45 منطقة؛ مقر الحكم ومجلس الأمة
KW-G2,الكويت,حولي,—,—,—,حولي,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1962,🟢,تأسست 1962؛ 23 منطقة؛ أصغر مساحة وأكثف سكانًا
KW-G3,الكويت,الأحمدي,—,—,—,الأحمدي,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1962,🟢,تأسست 1962؛ 8 منطقة؛ قلب صناعة النفط
KW-G4,الكويت,الجهراء,—,—,—,الجهراء,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1979,🟢,تأسست 1979؛ 29 منطقة؛ أكبر مساحة؛ جزيرتا وربة وبوبيان
KW-G5,الكويت,الفروانية,—,—,—,الفروانية,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1988,🟢,تأسست 1988؛ 24 منطقة؛ أكبر سكانًا ~623 ألفًا؛ 190 كم²
KW-G6,الكويت,مبارك الكبير,—,—,—,مبارك الكبير,—,محافظة,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,1999,🟢,تأسست 1999؛ 17 منطقة؛ أحدث المحافظات
KW-CA01,الكويت,العاصمة,—,مدينة الكويت,مدينة الكويت,مدينة الكويت,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA02,الكويت,العاصمة,—,مدينة الكويت,دسمان,دسمان,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA03,الكويت,العاصمة,—,مدينة الكويت,الشرق,الشرق,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,من الأحياء الثلاثة الأصلية داخل السور
KW-CA04,الكويت,العاصمة,—,مدينة الكويت,الصوابر,الصوابر,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA05,الكويت,العاصمة,—,مدينة الكويت,المرقاب,المرقاب,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,من الأحياء الثلاثة الأصلية داخل السور
KW-CA06,الكويت,العاصمة,—,مدينة الكويت,القبلة,القبلة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,من الأحياء الثلاثة الأصلية داخل السور
KW-CA07,الكويت,العاصمة,—,مدينة الكويت,الصالحية,الصالحية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA08,الكويت,العاصمة,—,مدينة الكويت,الوطية,الوطية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA09,الكويت,العاصمة,—,مدينة الكويت,بنيد القار,بنيد القار,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA10,الكويت,العاصمة,—,مدينة الكويت,كيفان,كيفان,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA11,الكويت,العاصمة,—,مدينة الكويت,الدوحة,الدوحة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA12,الكويت,العاصمة,—,مدينة الكويت,الدسمة,الدسمة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA13,الكويت,العاصمة,—,مدينة الكويت,الدعية,الدعية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA14,الكويت,العاصمة,—,مدينة الكويت,المنصورية,المنصورية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA15,الكويت,العاصمة,—,مدينة الكويت,ضاحية عبد الله السالم,ضاحية عبد الله السالم,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA16,الكويت,العاصمة,—,مدينة الكويت,النزهة,النزهة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA17,الكويت,العاصمة,—,مدينة الكويت,الفيحاء,الفيحاء,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA18,الكويت,العاصمة,—,مدينة الكويت,الشامية,الشامية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA19,الكويت,العاصمة,—,مدينة الكويت,الروضة,الروضة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA20,الكويت,العاصمة,—,مدينة الكويت,العديلية,العديلية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA21,الكويت,العاصمة,—,مدينة الكويت,الخالدية,الخالدية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA22,الكويت,العاصمة,—,مدينة الكويت,القادسية,القادسية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA23,الكويت,العاصمة,—,مدينة الكويت,قرطبة,قرطبة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA24,الكويت,العاصمة,—,مدينة الكويت,السرة,السرة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA25,الكويت,العاصمة,—,مدينة الكويت,اليرموك,اليرموك,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA26,الكويت,العاصمة,—,مدينة الكويت,الشويخ,الشويخ,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,صناعية وسكنية وميناء
KW-CA27,الكويت,العاصمة,—,مدينة الكويت,الري,الري,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA28,الكويت,العاصمة,—,مدينة الكويت,غرناطة,غرناطة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA29,الكويت,العاصمة,—,مدينة الكويت,الصليبيخات,الصليبيخات,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA30,الكويت,العاصمة,—,مدينة الكويت,الهضة,الهضة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA31,الكويت,العاصمة,—,مدينة الكويت,مدينة جابر الأحمد,مدينة جابر الأحمد,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA32,الكويت,العاصمة,—,مدينة الكويت,القيروان,القيروان,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-CA33,الكويت,العاصمة,—,مدينة الكويت,شمال غرب الصليبيخات,شمال غرب الصليبيخات,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,
KW-HW01,الكويت,حولي,—,—,حولي,حولي,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW02,الكويت,حولي,—,—,السالمية,السالمية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW03,الكويت,حولي,—,—,الشعب,الشعب,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW04,الكويت,حولي,—,—,الرميثية,الرميثية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW05,الكويت,حولي,—,—,الجابرية,الجابرية,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW06,الكويت,حولي,—,—,مشرف,مشرف,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW07,الكويت,حولي,—,—,بيان,بيان,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW08,الكويت,حولي,—,—,البدع,البدع,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW09,الكويت,حولي,—,—,النقرة,النقرة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW10,الكويت,حولي,—,—,ميدان حولي,ميدان حولي,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW11,الكويت,حولي,—,—,ضاحية مبارك العبد الله الجابر,ضاحية مبارك العبد الله الجابر,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW12,الكويت,حولي,—,—,سلوى,سلوى,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW13,الكويت,حولي,—,—,جنوب السرة,جنوب السرة,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
KW-HW14,الكويت,حولي,—,—,الزهراء,الزهراء,—,منطقة سكنية,,,,,,بلدية الكويت — خرائط المناطق / المراسيم الأميرية 6/1962 و290/1999,—,🟢,14 من 23 منطقة موثَّقة
ال-CT001-LEGACY-DUP-09,الكويت,,,جليب_الشيوخ,,جليب_الشيوخ,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الكويت/المدن/جليب_الشيوخ/جليب_الشيوخ.md
ال-CT002-LEGACY-DUP-07,الكويت,,,صباح_السالم,,صباح_السالم,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الكويت/المدن/صباح_السالم/صباح_السالم.md
ال-CT003-LEGACY-DUP-06,الكويت,,,مبارك_الكبير,,مبارك_الكبير,,مدينة,,,,,,ملف المدينة في المشروع,2026,🟢,ملف مستقل: الدول/الكويت/المدن/مبارك_الكبير/مبارك_الكبير.md
