id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
LY-NL,ليبيا,نالوت,—,نالوت,—,نالوت,Nalut,شعبية,31.8686,10.9812,620,93224,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,غدامس هنا لا شعبية مستقلة
LY-JU,ليبيا,الجفرة,—,هون,—,الجفرة,Jufra / هون,شعبية,29.1268,15.9477,260,52342,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,هون لا سبها
LY-WS,ليبيا,وادي الشاطئ,—,براك,—,وادي الشاطئ,Wadi al Shati / براك / إدري,شعبية,27.5496,14.2714,320,78532,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,براك مركز عربي شائع؛ إدري في statoids
LY-SB,ليبيا,سبها,—,سبها,—,سبها,Sabha,شعبية,27.0377,14.4283,420,134162,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟡,تعارض 134162/212694 لسنة 2006
LY-WD,ليبيا,وادي الحياة,—,أوباري,—,وادي الحياة,Wadi al Hayat / أوباري / Ubari,شعبية,26.5906,12.7750,460,76858,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,جرمة والشرارة هنا
LY-GT,ليبيا,غات,—,غات,—,غات,Ghat,شعبية,24.9647,10.1781,670,23518,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,أكاكوس هنا
LY-MQ,ليبيا,مرزق,—,مرزق,—,مرزق,Murzuq,شعبية,25.9155,13.9182,450,78621,2006,تعداد 15 أبريل 2006 (مصلحة الإحصاء) عبر جداول الشعبيات,2006,🟢,زويلة هنا؛ أكاكوس ليست هنا
LY-001,ليبيا,—,إمساعد,—,—,إمساعد,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-002,ليبيا,—,بئر الأشهب,—,—,بئر الأشهب,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-003,ليبيا,—,طبرق,—,—,طبرق,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-004,ليبيا,—,درنة,—,—,درنة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-005,ليبيا,—,أم الرزم,—,—,أم الرزم,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-006,ليبيا,—,القبة,—,—,القبة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-007,ليبيا,—,الأبرق,—,—,الأبرق,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-008,ليبيا,—,القيقب,—,—,القيقب,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-009,ليبيا,—,شحات,—,—,شحات,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,قورينا/سيريني — يونسكو 1982 وقائمة الخطر 2016
LY-010,ليبيا,—,البيضاء,—,—,البيضاء,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-011,ليبيا,—,ساحل الجبل,—,—,ساحل الجبل,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-012,ليبيا,—,المرج,—,—,المرج,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-013,ليبيا,—,جردس العبيد,—,—,جردس العبيد,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-014,ليبيا,—,توكرة,—,—,توكرة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-015,ليبيا,—,الأبيار,—,—,الأبيار,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-016,ليبيا,—,بنغازي,—,—,بنغازي,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-017,ليبيا,—,سلوق,—,—,سلوق,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-018,ليبيا,—,قمينس,—,—,قمينس,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-019,ليبيا,—,إجدابيا,—,—,إجدابيا,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-020,ليبيا,—,الكفرة,—,—,الكفرة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,من أوسع البلديات العربية مساحةً
LY-021,ليبيا,—,تازربو,—,—,تازربو,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-022,ليبيا,—,جالو,—,—,جالو,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-023,ليبيا,—,أوجلة,—,—,أوجلة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-024,ليبيا,—,إجخرة,—,—,إجخرة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-025,ليبيا,—,مرادة,—,—,مرادة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-026,ليبيا,—,البريقة,—,—,البريقة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-027,ليبيا,—,خليج سدرة,—,—,خليج سدرة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-028,ليبيا,—,هراوة,—,—,هراوة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-029,ليبيا,—,سرت,—,—,سرت,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-030,ليبيا,—,أبو قرين,—,—,أبو قرين,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-031,ليبيا,—,الجفرة,—,—,الجفرة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-032,ليبيا,—,براك الشاطئ,—,—,براك الشاطئ,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-033,ليبيا,—,القرضة الشاطئ,—,—,القرضة الشاطئ,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-034,ليبيا,—,أدري الشاطئ,—,—,أدري الشاطئ,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-035,ليبيا,—,سبها,—,—,سبها,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-036,ليبيا,—,وادي البوانيس,—,—,وادي البوانيس,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-037,ليبيا,—,بنت بية,—,—,بنت بية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-038,ليبيا,—,الغريفة,—,—,الغريفة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-039,ليبيا,—,أوباري,—,—,أوباري,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-040,ليبيا,—,غات,—,—,غات,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,تادرارت أكاكوس — يونسكو 1985 وقائمة الخطر 2016
LY-041,ليبيا,—,مرزق,—,—,مرزق,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-042,ليبيا,—,القطرون,—,—,القطرون,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-043,ليبيا,—,تراغن,—,—,تراغن,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-044,ليبيا,—,وادي عتبة,—,—,وادي عتبة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-045,ليبيا,—,الشرقية,—,—,الشرقية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-046,ليبيا,—,مصراتة,—,—,مصراتة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-047,ليبيا,—,زليتن,—,—,زليتن,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-048,ليبيا,—,الخمس,—,—,الخمس,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,لبدة الكبرى — يونسكو 1982 وقائمة الخطر 2016
LY-049,ليبيا,—,مسلاتة,—,—,مسلاتة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-050,ليبيا,—,ترهونة,—,—,ترهونة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-051,ليبيا,—,بني وليد,—,—,بني وليد,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-052,ليبيا,—,قصر خيار,—,—,قصر خيار,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-053,ليبيا,—,القره بوللي,—,—,القره بوللي,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-054,ليبيا,—,تاجوراء,—,—,تاجوراء,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-055,ليبيا,—,طرابلس,—,—,طرابلس,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,العاصمة؛ المدينة القديمة والسراي الحمراء
LY-056,ليبيا,—,قصر بن غشير,—,—,قصر بن غشير,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-057,ليبيا,—,السواني,—,—,السواني,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-058,ليبيا,—,جنزور,—,—,جنزور,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-059,ليبيا,—,العزيزية,—,—,العزيزية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-060,ليبيا,—,الزهراء,—,—,الزهراء,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-061,ليبيا,—,الماية,—,—,الماية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-062,ليبيا,—,الزاوية,—,—,الزاوية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-063,ليبيا,—,صرمان,—,—,صرمان,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-064,ليبيا,—,صبراتة,—,—,صبراتة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,صبراتة الأثرية — يونسكو 1982 وقائمة الخطر 2016
LY-065,ليبيا,—,العجيلات,—,—,العجيلات,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-066,ليبيا,—,الجميل,—,—,الجميل,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-067,ليبيا,—,زوارة,—,—,زوارة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-068,ليبيا,—,زلطن,—,—,زلطن,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-069,ليبيا,—,رقدالين,—,—,رقدالين,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-070,ليبيا,—,غريان,—,—,غريان,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-071,ليبيا,—,الأصابعة,—,—,الأصابعة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-072,ليبيا,—,ككلة,—,—,ككلة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-073,ليبيا,—,القلعة,—,—,القلعة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-074,ليبيا,—,يفرن,—,—,يفرن,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-075,ليبيا,—,جادو,—,—,جادو,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,أمازيغية
LY-076,ليبيا,—,الرحيبات,—,—,الرحيبات,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-077,ليبيا,—,الرياينة,—,—,الرياينة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-078,ليبيا,—,الزنتان,—,—,الزنتان,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-079,ليبيا,—,الشقيقة,—,—,الشقيقة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-080,ليبيا,—,نسمة,—,—,نسمة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-081,ليبيا,—,الشويرف,—,—,الشويرف,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-082,ليبيا,—,الرجبان,—,—,الرجبان,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-083,ليبيا,—,ظاهر الجبل,—,—,ظاهر الجبل,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-084,ليبيا,—,الحرابة,—,—,الحرابة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-085,ليبيا,—,كاباو,—,—,كاباو,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,قصور أمازيغية
LY-086,ليبيا,—,نالوت,—,—,نالوت,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,قصور ومخازن حبوب أمازيغية
LY-087,ليبيا,—,وازن,—,—,وازن,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-088,ليبيا,—,الحوامد,—,—,الحوامد,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-089,ليبيا,—,باطن الجبل,—,—,باطن الجبل,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,
LY-090,ليبيا,—,غدامس,—,—,غدامس,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟢,المدينة القديمة — يونسكو 1986 وقائمة الخطر 2016؛ لؤلؤة الصحراء
LY-091,ليبيا,—,المعمورة,—,—,المعمورة,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90
LY-092,ليبيا,—,المليطانية,—,—,المليطانية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90
LY-093,ليبيا,—,المنشية الجميل,—,—,المنشية الجميل,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90
LY-094,ليبيا,—,الناصرية,—,—,الناصرية,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90
LY-095,ليبيا,—,انتلات البيضان,—,—,انتلات البيضان,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90
LY-096,ليبيا,—,تاورغاء,—,—,تاورغاء,—,بلدية,,,,,,وزارة الحكم المحلي الليبية / قانون الإدارة المحلية 59/2012,2012,🟡,من قائمة وزارة الحكم المحلي غير الواردة في الجدول الـ90؛ ⚠️ هُجِّر أهلها 2011 — بلدية قائمة قانونًا شبه خالية فعليًا
