id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
KM-07,جزر القمر,نجازيجيا,هاماهاميت-مبوينكو,—,—,هاماهاميت-مبوينكو,—,محافظة,,,,36648,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,102.0 كم²؛ العاصمة مبيني؛ الكثافة 359.3 ن/كم²
KM-08,جزر القمر,نجازيجيا,مباجيني الشرقية,—,—,مباجيني الشرقية,—,محافظة,,,,35312,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,138.0 كم²؛ العاصمة فومبوني؛ الكثافة 255.9 ن/كم²
KM-09,جزر القمر,نجازيجيا,ميتساميولي,—,—,ميتساميولي,—,محافظة,,,,31821,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,66.5 كم²؛ العاصمة ميتساميولي؛ الكثافة 478.5 ن/كم²
KM-10,جزر القمر,موهيلي,فومبوني,—,—,فومبوني,—,محافظة,,,,30834,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,76.0 كم²؛ العاصمة فومبوني؛ الكثافة 405.7 ن/كم²؛ عاصمة جزيرة موهيلي
KM-11,جزر القمر,نجازيجيا,أويشيلي-ديماني,—,—,أويشيلي-ديماني,—,محافظة,,,,26298,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,176.0 كم²؛ العاصمة كومباني؛ الكثافة 149.4 ن/كم²
KM-12,جزر القمر,نجازيجيا,مبودي,—,—,مبودي,—,محافظة,,,,24341,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,87.7 كم²؛ العاصمة نتساويني؛ الكثافة 277.5 ن/كم²
KM-13,جزر القمر,أنجوان,مويا,—,—,مويا,—,محافظة,,,,24140,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,37.8 كم²؛ العاصمة مويا؛ الكثافة 638.6 ن/كم²
KM-14,جزر القمر,نجازيجيا,مباجيني الغربية,—,—,مباجيني الغربية,—,محافظة,,,,23599,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,83.0 كم²؛ العاصمة ديمبيني؛ الكثافة 284.3 ن/كم²
KM-15,جزر القمر,نجازيجيا,هامبو,—,—,هامبو,—,محافظة,,,,22777,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,73.5 كم²؛ العاصمة ميتسودجي؛ الكثافة 309.9 ن/كم²
KM-16,جزر القمر,موهيلي,نيوماشوا,—,—,نيوماشوا,—,محافظة,,,,11384,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,76.2 كم²؛ العاصمة وَلَّا؛ الكثافة 149.4 ن/كم²؛ قرب محمية موهيلي البحرية
KM-17,جزر القمر,موهيلي,جاندو,—,—,جاندو,—,محافظة,,,,9349,2017,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,57.6 كم²؛ العاصمة جاندو؛ الكثافة 162.3 ن/كم²؛ أقل المحافظات سكانًا
KM-18,جزر القمر,أنجوان,سيما,—,—,سيما,—,محافظة,,,,,,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟡,80.3 كم²؛ 🔴 السكان لم يردا في المصدر
KM-I1,جزر القمر,نجازيجيا,—,—,—,نجازيجيا,—,جزيرة ذاتية الحكم,,,,,,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,1148 كم²؛ العاصمة موروني؛ جزيرة القمر الكبرى / Grande Comore؛ KM-G؛ 8 محافظات
KM-I2,جزر القمر,أنجوان,—,—,—,أنجوان,—,جزيرة ذاتية الحكم,,,,,,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,424 كم²؛ العاصمة موتسامودو؛ ندزواني / Nzwani؛ KM-A؛ 5 محافظات؛ أكثف الجزر
KM-I3,جزر القمر,موهيلي,—,—,—,موهيلي,—,جزيرة ذاتية الحكم,,,,,,INSEED — التعداد العام RGPH 15 ديسمبر 2017,2017,🟢,290 كم²؛ العاصمة فومبوني؛ موالي / Mwali؛ KM-M؛ 3 محافظات؛ محمية بحرية
KM-PR001,جزر القمر,جزيرة,محافظة موروني-بامباو,,,موروني-بامباو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/موروني-بامباو.md
KM-PR002,جزر القمر,جزيرة,محافظة دوموني,,,دوموني,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/دوموني.md
KM-PR003,جزر القمر,جزيرة,محافظة مرماني,,,مرماني,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/مرماني.md
KM-PR004,جزر القمر,جزيرة,محافظة موتسامودو,,,موتسامودو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/موتسامودو.md
KM-PR005,جزر القمر,جزيرة,محافظة إتساندرا-هامانفو,,,إتساندرا-هامانفو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/إتساندرا-هامانفو.md
KM-PR006,جزر القمر,جزيرة,محافظة هاماهاميت-مبوينكو,,,هاماهاميت-مبوينكو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/هاماهاميت-مبوينكو.md
KM-PR007,جزر القمر,جزيرة,محافظة مباجيني الشرقية,,,مباجيني الشرقية,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/مباجيني الشرقية.md
KM-PR008,جزر القمر,جزيرة,محافظة ميتساميولي,,,ميتساميولي,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/ميتساميولي.md
KM-PR009,جزر القمر,جزيرة,محافظة فومبوني,,,فومبوني,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/فومبوني.md
KM-PR010,جزر القمر,جزيرة,محافظة أويشيلي-ديماني,,,أويشيلي-ديماني,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/أويشيلي-ديماني.md
KM-PR011,جزر القمر,جزيرة,محافظة مبودي,,,مبودي,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/مبودي.md
KM-PR012,جزر القمر,جزيرة,محافظة مويا,,,مويا,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/مويا.md
KM-PR013,جزر القمر,جزيرة,محافظة مباجيني الغربية,,,مباجيني الغربية,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/مباجيني الغربية.md
KM-PR014,جزر القمر,جزيرة,محافظة هامبو,,,هامبو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/هامبو.md
KM-PR015,جزر القمر,جزيرة,محافظة نيوماشوا,,,نيوماشوا,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/نيوماشوا.md
KM-PR016,جزر القمر,جزيرة,محافظة سيما,,,سيما,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/سيما.md
KM-PR017,جزر القمر,جزيرة,محافظة واني,,,واني,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/واني.md
KM-PR018,جزر القمر,جزيرة,محافظة جاندو,,,جاندو,,محافظة (المستوى الثاني),,,,,,التقسيم الإداري الرسمي لاتحاد جزر القمر,2024,🟢,ملف مستقل: الدول/جزر_القمر/المحافظات/جاندو.md
